,Country,Happiness score,GDP per capita,Family,Healthy life expectancy,Freedom to make life choices,Perceptions of corruption,Generosity,Social support,Year,Country Url,Region,Region code,Happiness status,Overall Rank,Rank per region,Capital City,Longitude,Latitude
311,Afghanistan,3.36,0.38227,0.11037000000000001,0.17344,0.1643,0.07112,0.31268,2.14558,2016,https://upload.wikimedia.org/wikipedia/commons/9/9a/Flag_of_Afghanistan.svg,ASIA,142.0,Amber,154.0,42.0,Kabul,69.1761,34.5228
312,Togo,3.303,0.28123000000000004,0.0,0.24811,0.34678000000000003,0.11587,0.17517,2.1354,2016,https://upload.wikimedia.org/wikipedia/commons/6/68/Flag_of_Togo.svg,AFRICA,2.0,Amber,155.0,37.0,Lome,1.2255,6.1228
313,Syria,3.069,0.7471899999999999,0.14866,0.6299399999999999,0.06912,0.17232999999999998,0.48396999999999996,0.81789,2016,https://upload.wikimedia.org/wikipedia/commons/5/53/Flag_of_Syria.svg,ASIA,142.0,Amber,156.0,43.0,,,
314,Burundi,2.905,0.06831,0.23442,0.15747,0.0432,0.09419,0.2029,2.1040400000000004,2016,https://upload.wikimedia.org/wikipedia/commons/5/50/Flag_of_Burundi.svg,AFRICA,2.0,Amber,157.0,38.0,Bujumbura,29.3639,-3.3784
315,Norway,7.537000179,1.616463184,1.53352356,0.796666503,0.635422587,0.315963835,0.362012237,2.277026653,2017,https://upload.wikimedia.org/wikipedia/commons/d/d9/Flag_of_Norway.svg,EUROPE,150.0,Green,1.0,1.0,Oslo,10.7387,59.9138
316,Denmark,7.521999836,1.4823830130000002,1.5511215930000002,0.792565525,0.6260067220000001,0.400770068,0.355280489,2.3137073519999998,2017,https://upload.wikimedia.org/wikipedia/commons/9/9c/Flag_of_Denmark.svg,EUROPE,150.0,Green,2.0,2.0,Copenhagen,12.5681,55.6763
317,Iceland,7.504000187000001,1.48063302,1.6105740069999999,0.8335521220000001,0.627162635,0.153526559,0.47554022100000004,2.322715282,2017,https://upload.wikimedia.org/wikipedia/commons/c/ce/Flag_of_Iceland.svg,EUROPE,150.0,Green,3.0,3.0,Reykjavik,-21.8952,64.1353
318,Switzerland,7.493999958,1.5649795530000001,1.516911745,0.858131289,0.620070577,0.367007285,0.290549278,2.276716232,2017,https://upload.wikimedia.org/wikipedia/commons/0/08/Flag_of_Switzerland_%28Pantone%29.svg,EUROPE,150.0,Green,4.0,4.0,Bern,7.44821,46.948
319,Finland,7.468999863,1.443571925,1.540246725,0.80915767,0.6179508570000001,0.38261154299999994,0.24548277300000002,2.430181503,2017,https://upload.wikimedia.org/wikipedia/commons/b/bc/Flag_of_Finland.svg,EUROPE,150.0,Green,5.0,5.0,Helsinki,24.9525,60.1608
320,Netherlands,7.376999855,1.503944635,1.4289392230000002,0.810696125,0.585384488,0.282661825,0.47048983,2.294804096,2017,https://upload.wikimedia.org/wikipedia/commons/2/20/Flag_of_the_Netherlands.svg,EUROPE,150.0,Green,6.0,6.0,Amsterdam,4.89095,52.3738
321,Canada,7.315999985,1.479204416,1.481348991,0.834557652,0.611100912,0.287371516,0.435539722,2.187264442,2017,https://upload.wikimedia.org/wikipedia/en/c/cf/Flag_of_Canada.svg,AMERICAS,19.0,Green,7.0,1.0,Ottawa,-75.6919,45.4215
322,New Zealand,7.31400013,1.405706048,1.548195124,0.8167597059999999,0.61406213,0.382816702,0.500005126,2.046456337,2017,https://upload.wikimedia.org/wikipedia/commons/3/3e/Flag_of_New_Zealand.svg,OCEANIA,9.0,Green,8.0,1.0,Wellington,174.776,-41.2865
323,Sweden,7.28399992,1.494387269,1.478162169,0.830875158,0.612924099,0.384398729,0.385399252,2.097537994,2017,https://upload.wikimedia.org/wikipedia/en/4/4c/Flag_of_Sweden.svg,EUROPE,150.0,Green,9.5,7.0,Stockholm,18.0645,59.3327
324,Australia,7.28399992,1.484414935,1.510041952,0.843886793,0.6016073820000001,0.30118373,0.47769925,2.0652108190000003,2017,https://upload.wikimedia.org/wikipedia/commons/8/88/Flag_of_Australia_%28converted%29.svg,OCEANIA,9.0,Green,9.5,2.0,Canberra,149.129,-35.282
325,Israel,7.212999821,1.375382423,1.3762899640000001,0.838404,0.405988604,0.0852421,0.330082655,2.801757336,2017,https://upload.wikimedia.org/wikipedia/commons/d/d4/Flag_of_Israel.svg,ASIA,142.0,Green,11.0,1.0,NaN,35.2035,31.7717
326,Costa Rica,7.078999996,1.109706283,1.416403651,0.759509265,0.58013165,0.10010658900000001,0.214613229,2.898639202,2017,https://upload.wikimedia.org/wikipedia/commons/f/f2/Flag_of_Costa_Rica.svg,AMERICAS,19.0,Green,12.0,2.0,San Jose,-84.0089,9.63701
327,Austria,7.006000042,1.4870972630000001,1.459944963,0.8153284190000001,0.56776619,0.221060365,0.316472322,2.138506413,2017,https://upload.wikimedia.org/wikipedia/commons/4/41/Flag_of_Austria.svg,EUROPE,150.0,Green,13.0,8.0,Vienna,16.3798,48.2201
328,United States,6.993000031,1.546259284,1.419920564,0.7742866279999999,0.5057405229999999,0.135638788,0.392578781,2.218113422,2017,https://upload.wikimedia.org/wikipedia/en/a/a4/Flag_of_the_United_States.svg,AMERICAS,19.0,Green,14.0,3.0,Washington D.C.,-77.032,38.8895
329,Ireland,6.977000237,1.535706639,1.558231115,0.809782624,0.573110342,0.298388153,0.427858323,1.7738690380000002,2017,https://upload.wikimedia.org/wikipedia/commons/4/45/Flag_of_Ireland.svg,EUROPE,150.0,Green,15.0,9.0,Dublin,-6.26749,53.3441
330,Germany,6.951000214,1.4879233840000001,1.472520351,0.798950732,0.562511384,0.276731938,0.33626917,2.015769958,2017,https://upload.wikimedia.org/wikipedia/en/b/ba/Flag_of_Germany.svg,EUROPE,150.0,Green,16.0,10.0,Berlin,13.4115,52.5235
331,Belgium,6.890999794,1.463780761,1.462312698,0.8180918690000001,0.539770722,0.251343131,0.231503338,2.124210358,2017,https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_Belgium_%28civil%29.svg,EUROPE,150.0,Green,17.0,11.0,Brussels,4.36761,50.8371
332,Luxembourg,6.862999916000001,1.7419435980000002,1.457583666,0.845089495,0.596627891,0.318834424,0.28318098199999997,1.6195120809999999,2017,https://upload.wikimedia.org/wikipedia/commons/d/da/Flag_of_Luxembourg.svg,EUROPE,150.0,Green,18.0,12.0,Luxembourg,6.1296,49.61
333,United Kingdom,6.714000225,1.44163394,1.49646008,0.8053359390000001,0.508190036,0.265428066,0.492774159,1.704143524,2017,https://upload.wikimedia.org/wikipedia/en/a/ae/Flag_of_the_United_Kingdom.svg,EUROPE,150.0,Green,19.0,13.0,London,-0.126236,51.5002
334,Chile,6.65199995,1.25278461,1.2840249540000002,0.819479704,0.37689527899999997,0.082287982,0.32666242100000004,2.509585857,2017,https://upload.wikimedia.org/wikipedia/commons/7/78/Flag_of_Chile.svg,AMERICAS,19.0,Green,20.0,4.0,Santiago,-70.6475,-33.475
335,United Arab Emirates,6.647999763,1.626343369,1.2664102320000001,0.7267982359999999,0.60834527,0.324489564,0.36094194700000004,1.734703541,2017,https://upload.wikimedia.org/wikipedia/commons/c/cb/Flag_of_the_United_Arab_Emirates.svg,ASIA,142.0,Green,21.0,2.0,Abu Dhabi,54.3705,24.4764
336,Brazil,6.635000229,1.10735321,1.431306005,0.616552353,0.437453747,0.111092761,0.162349895,2.769267082,2017,https://upload.wikimedia.org/wikipedia/en/0/05/Flag_of_Brazil.svg,AMERICAS,19.0,Green,22.0,5.0,Brasilia,-47.9292,-15.7801
337,Czech Republic,6.609000206,1.352682352,1.4338852169999998,0.7544440029999999,0.49094617399999996,0.036872927,0.088106759,2.451861858,2017,https://upload.wikimedia.org/wikipedia/commons/c/cb/Flag_of_the_Czech_Republic.svg,EUROPE,150.0,Green,23.0,14.0,Prague,14.4205,50.0878
338,Argentina,6.598999977,1.1852954629999999,1.440451145,0.6951370840000001,0.494519204,0.059739888,0.109457061,2.614005327,2017,https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg,AMERICAS,19.0,Green,24.0,6.0,Buenos Aires,-58.4173,-34.6118
339,Mexico,6.578000069,1.153183818,1.21086216,0.709978998,0.412730008,0.132774115,0.12099043300000001,2.837154865,2017,https://upload.wikimedia.org/wikipedia/commons/f/fc/Flag_of_Mexico.svg,AMERICAS,19.0,Green,25.0,7.0,Mexico City,-99.1276,19.427
340,Singapore,6.5720000270000005,1.69227767,1.3538143630000001,0.949492395,0.549840569,0.464307785,0.34596598100000003,1.2163620000000002,2017,https://upload.wikimedia.org/wikipedia/commons/4/48/Flag_of_Singapore.svg,ASIA,142.0,Green,26.0,3.0,Singapore,103.85,1.28941
341,Malta,6.52699995,1.343279839,1.488411665,0.8219442370000001,0.588767052,0.153066069,0.574730575,1.556862831,2017,https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Malta.svg,EUROPE,150.0,Green,27.0,15.0,Valletta,14.5189,35.9042
342,Uruguay,6.453999996,1.217559695,1.412227869,0.7192168240000001,0.5793922539999999,0.178061873,0.17509692899999998,2.1724095340000003,2017,https://upload.wikimedia.org/wikipedia/commons/f/fe/Flag_of_Uruguay.svg,AMERICAS,19.0,Green,28.5,8.0,Montevideo,-56.0675,-34.8941
343,Guatemala,6.453999996,0.8720019459999999,1.255585194,0.54023999,0.531310618,0.077223279,0.283488393,2.8938910960000004,2017,https://upload.wikimedia.org/wikipedia/commons/e/ec/Flag_of_Guatemala.svg,AMERICAS,19.0,Green,28.5,8.0,Guatemala City,-90.5328,14.6248
344,Panama,6.452000141,1.233748436,1.373192549,0.706156135,0.550026834,0.070983924,0.210556939,2.307199955,2017,https://upload.wikimedia.org/wikipedia/commons/a/ab/Flag_of_Panama.svg,AMERICAS,19.0,Green,30.0,9.0,Panama City,-79.5188,8.99427
345,France,6.441999912000001,1.430923462,1.3877768519999998,0.844465852,0.470222116,0.172502428,0.129762307,2.0059547419999997,2017,https://upload.wikimedia.org/wikipedia/en/c/c3/Flag_of_France.svg,EUROPE,150.0,Green,31.0,16.0,Paris,2.35097,48.8566
346,Thailand,6.423999786,1.127868772,1.425792456,0.647239029,0.580200732,0.031612735,0.57212311,2.039508343,2017,https://upload.wikimedia.org/wikipedia/commons/a/a9/Flag_of_Thailand.svg,ASIA,142.0,Green,32.0,4.0,Bangkok,100.521,13.7308
347,Taiwan Province of China,6.421999931,1.4336265330000002,1.3845653530000002,0.7939842340000001,0.361466587,0.063829236,0.258360475,2.1266074180000003,2017,,,,Green,33.0,1.0,,,
348,Spain,6.402999877999999,1.384397864,1.532090902,0.8889606,0.40878123,0.070914097,0.190133572,1.92775774,2017,https://upload.wikimedia.org/wikipedia/en/9/9a/Flag_of_Spain.svg,EUROPE,150.0,Green,34.0,17.0,Madrid,-3.70327,40.4167
349,Qatar,6.375,1.870765686,1.27429688,0.710098088,0.604130983,0.439299256,0.33047387,1.14546442,2017,https://upload.wikimedia.org/wikipedia/commons/6/65/Flag_of_Qatar.svg,ASIA,142.0,Green,35.0,5.0,Doha,51.5082,25.2948
350,Colombia,6.3569998739999996,1.070622325,1.4021829369999999,0.5950279239999999,0.477487415,0.046668742,0.149014473,2.616068125,2017,https://upload.wikimedia.org/wikipedia/commons/2/21/Flag_of_Colombia.svg,AMERICAS,19.0,Green,36.0,10.0,Bogota,-74.082,4.60987
351,Saudi Arabia,6.343999863,1.530623555,1.2866775990000001,0.59014833,0.449750572,0.273432255,0.14761601400000002,2.065429688,2017,https://upload.wikimedia.org/wikipedia/commons/0/0d/Flag_of_Saudi_Arabia.svg,ASIA,142.0,Green,37.0,6.0,Riyadh,46.6977,24.6748
352,Trinidad and Tobago,6.168000221000001,1.361355901,1.380228519,0.519983292,0.518630743,0.008964816,0.325296462,2.053247452,2017,https://upload.wikimedia.org/wikipedia/commons/6/64/Flag_of_Trinidad_and_Tobago.svg,AMERICAS,19.0,Green,38.0,11.0,Port-of-Spain,-61.4789,10.6596
